pageref,Path,Domain,Method,Status,Type,mimetype,Timestamp,Time,Time-formatted,Size,Size-formatted,IsCached,Age,Age-formatted,DNS,DNS-formatted,Connect,Connect-formatted,SSL,SSL-formatted,Send,Send-formatted,Wait,Wait-formatted,Receive,Receive-formatted
"page_1","/_ipx/f_webp&s_1200x1551/https://cdn.sanity.io/images/40fnhjbe/production/e99a1721bc23a3061362ad574e530847063af160-664x858.jpg","www.clearstreet.io","GET","308","Other","text/plain","2025-01-27 10:55:07.942","145","144 ms","0","0 B","","","","","","","","","","35.76","35 ms","36.25","36 ms","16.47","16 ms"
"page_1","/_ipx/f_webp&s_1200x1551/https://cdn.sanity.io/images/40fnhjbe/production/2356f1135b9c09370aa22f89de3f17caaae3ffcc-664x858.jpg","www.clearstreet.io","GET","308","Other","text/plain","2025-01-27 10:55:07.943","142","142 ms","0","0 B","","","","","","","","","","35.01","35 ms","34.24","34 ms","17.65","17 ms"
"page_1","/_ipx/f_webp&s_1200x1551/https://cdn.sanity.io/images/40fnhjbe/production/7bff5bf673cf0215566ac7532912b8c9755f35ce-664x858.jpg","www.clearstreet.io","GET","308","Other","text/plain","2025-01-27 10:55:07.944","144","144 ms","0","0 B","","","","","","","","","","34.28","34 ms","41.29","41 ms","13.73","13 ms"
"page_1","/_nuxt/OOy6GsVK.js","www.clearstreet.io","GET","200","JS","application/javascript","2025-01-27 10:55:07.946","107","106 ms","0","0 B","true","334926","5 min 34 s","","","","","","","0.00","0 ms","94.77","94 ms","7.83","7 ms"
"page_1","/_nuxt/DDDzJc_A.js","www.clearstreet.io","GET","200","JS","application/javascript","2025-01-27 10:55:07.947","115","114 ms","839","839.0 B","true","334926","5 min 34 s","","","","","","","0.00","0 ms","95.96","95 ms","15.13","15 ms"
"page_1","/_ipx/f_webp&s_1200x1200/https://cdn.sanity.io/images/40fnhjbe/production/58e3e69f302bbd7ef5057669d7aa624c95996e6a-766x766.png","www.clearstreet.io","GET","308","Other","text/plain","2025-01-27 10:55:07.949","516","515 ms","0","0 B","","","","","","","","","","27.01","27 ms","45.43","45 ms","385.29","385 ms"
"page_1","/_ipx/f_webp&s_1200x1200/https://cdn.sanity.io/images/40fnhjbe/production/62d1802581818ed0faf9ff47a26c05afafb4c5b5-766x766.png","www.clearstreet.io","GET","308","Other","text/plain","2025-01-27 10:55:07.950","140","139 ms","0","0 B","","","","","","","","","","18.72","18 ms","41.98","41 ms","13.82","13 ms"
"page_1","/_ipx/f_webp&s_1200x1200/https://cdn.sanity.io/images/40fnhjbe/production/a18b2d930d022c570acf21ac5d00a6b848669598-360x360.png","www.clearstreet.io","GET","308","Other","text/plain","2025-01-27 10:55:07.951","136","136 ms","0","0 B","","","","","","","","","","15.57","15 ms","40.67","40 ms","12.87","12 ms"
"page_1","/_ipx/s_2560x1440/imgs/misc/numbers-studio.jpg","www.clearstreet.io","GET","200","Img","image/jpeg","2025-01-27 10:55:07.952","350","350 ms","151316","147.8 KB","true","332128","5 min 32 s","","","","","","","13.77","13 ms","250.94","250 ms","17.92","17 ms"
"page_1","/_ipx/f_webp&s_1200x1322/https://cdn.sanity.io/images/40fnhjbe/production/f9446372f687772194198be56a68cb3f350e492c-304x335.png","www.clearstreet.io","GET","308","Other","text/plain","2025-01-27 10:55:07.953","137","136 ms","0","0 B","","","","","","","","","","13.09","13 ms","42.82","42 ms","13.76","13 ms"
"page_1","/_ipx/f_webp&s_1200x1322/https://cdn.sanity.io/images/40fnhjbe/production/0eb1833329ebf24fa3ec4ea3683345ba0360c2fb-304x335.png","www.clearstreet.io","GET","308","Other","text/plain","2025-01-27 10:55:07.955","511","510 ms","0","0 B","","","","","","","","","","12.75","12 ms","160.14","160 ms","264.22","264 ms"
"page_1","/_ipx/f_webp&s_1200x1318/https://cdn.sanity.io/images/40fnhjbe/production/d220be16fd2b2c44d91c250fe232571cab117740-304x334.png","www.clearstreet.io","GET","308","Other","text/plain","2025-01-27 10:55:07.956","511","510 ms","0","0 B","","","","","","","","","","12.23","12 ms","205.41","205 ms","220.20","220 ms"
"page_1","/_ipx/f_webp&s_1200x1318/https://cdn.sanity.io/images/40fnhjbe/production/2322b8446e11bfa9434c56c321971dffd8ea884c-304x334.png","www.clearstreet.io","GET","308","Other","text/plain","2025-01-27 10:55:07.958","512","512 ms","0","0 B","","","","","","","","","","10.79","10 ms","215.72","215 ms","212.97","212 ms"
"page_1","/_ipx/f_webp&s_1200x1318/https://cdn.sanity.io/images/40fnhjbe/production/c63e9a7c54e78290a817741d0c38b39492eae2e9-304x334.png","www.clearstreet.io","GET","308","Other","text/plain","2025-01-27 10:55:07.959","510","509 ms","0","0 B","","","","","","","","","","9.61","9 ms","208.01","208 ms","219.64","219 ms"
"page_1","/_ipx/f_webp&s_1200x1318/https://cdn.sanity.io/images/40fnhjbe/production/0180d56c758eebb317c7a8ba39251585aa2811c7-304x334.png","www.clearstreet.io","GET","308","Other","text/plain","2025-01-27 10:55:07.960","508","507 ms","0","0 B","","","","","","","","","","8.68","8 ms","206.73","206 ms","219.91","219 ms"
"page_1","/_ipx/w_1700/imgs/misc/discover-studio.jpg","www.clearstreet.io","GET","200","Img","image/jpeg","2025-01-27 10:55:07.962","339","339 ms","135093","131.9 KB","true","313347","5 min 13 s","","","","","","","8.05","8 ms","241.05","241 ms","18.65","18 ms"
"page_1","/_ipx/f_webp&s_6796x3822/https:/cdn.sanity.io/images/40fnhjbe/production/6837cd10ebc34760bcf9d8f611a6b7a395630763-1988x1118.png","www.clearstreet.io","GET","200","Img","image/png","2025-01-27 10:55:08.084","261","261 ms","67460","65.9 KB","true","324535","5 min 24 s","","","","","","","16.89","16 ms","21.48","21 ms","42.25","42 ms"
"page_1","/_ipx/f_webp&s_1200x1551/https:/cdn.sanity.io/images/40fnhjbe/production/2356f1135b9c09370aa22f89de3f17caaae3ffcc-664x858.jpg","www.clearstreet.io","GET","200","Img","image/jpeg","2025-01-27 10:55:08.085","276","275 ms","29574","28.9 KB","true","332128","5 min 32 s","","","","","","","16.04","16 ms","67.05","67 ms","12.19","12 ms"
"page_1","/_ipx/f_webp&s_1200x1551/https:/cdn.sanity.io/images/40fnhjbe/production/e99a1721bc23a3061362ad574e530847063af160-664x858.jpg","www.clearstreet.io","GET","200","Img","image/jpeg","2025-01-27 10:55:08.086","272","271 ms","34016","33.2 KB","true","332128","5 min 32 s","","","","","","","15.63","15 ms","64.66","64 ms","11.14","11 ms"
"page_1","/_ipx/f_webp&s_1200x1200/https:/cdn.sanity.io/images/40fnhjbe/production/a18b2d930d022c570acf21ac5d00a6b848669598-360x360.png","www.clearstreet.io","GET","200","Img","image/png","2025-01-27 10:55:08.087","273","273 ms","10414","10.2 KB","true","332128","5 min 32 s","","","","","","","29.54","29 ms","49.63","49 ms","12.25","12 ms"
"page_1","/_ipx/f_webp&s_1200x1551/https:/cdn.sanity.io/images/40fnhjbe/production/7bff5bf673cf0215566ac7532912b8c9755f35ce-664x858.jpg","www.clearstreet.io","GET","200","Img","image/jpeg","2025-01-27 10:55:08.088","276","276 ms","50250","49.1 KB","true","332128","5 min 32 s","","","","","","","29.12","29 ms","54.04","54 ms","12.40","12 ms"
"page_1","/_ipx/f_webp&s_1200x1200/https:/cdn.sanity.io/images/40fnhjbe/production/62d1802581818ed0faf9ff47a26c05afafb4c5b5-766x766.png","www.clearstreet.io","GET","200","Img","image/png","2025-01-27 10:55:08.089","273","273 ms","11012","10.8 KB","true","332128","5 min 32 s","","","","","","","28.18","28 ms","51.86","51 ms","12.24","12 ms"
"page_1","/_ipx/f_webp&s_1200x1322/https:/cdn.sanity.io/images/40fnhjbe/production/f9446372f687772194198be56a68cb3f350e492c-304x335.png","www.clearstreet.io","GET","200","Img","image/png","2025-01-27 10:55:08.090","276","276 ms","6440","6.3 KB","true","332128","5 min 32 s","","","","","","","19.33","19 ms","54.92","54 ms","12.89","12 ms"
"page_1","/_ipx/f_webp&s_1200x1551/https:/cdn.sanity.io/images/40fnhjbe/production/605f166f67bbe4b35dcfdb7502635f726505c71f-664x858.jpg","www.clearstreet.io","GET","200","Img","image/jpeg","2025-01-27 10:55:08.091","272","272 ms","37860","37.0 KB","true","332128","5 min 32 s","","","","","","","16.92","16 ms","52.65","52 ms","12.53","12 ms"
"page_1","/_ipx/f_webp&s_1200x1200/https:/cdn.sanity.io/images/40fnhjbe/production/58e3e69f302bbd7ef5057669d7aa624c95996e6a-766x766.png","www.clearstreet.io","GET","200","Img","image/png","2025-01-27 10:55:08.464","94","94 ms","9628","9.4 KB","true","332128","5 min 32 s","","","","","","","7.04","7 ms","43.85","43 ms","13.98","13 ms"
"page_1","/_ipx/f_webp&s_1200x1322/https:/cdn.sanity.io/images/40fnhjbe/production/0eb1833329ebf24fa3ec4ea3683345ba0360c2fb-304x335.png","www.clearstreet.io","GET","200","Img","image/png","2025-01-27 10:55:08.465","95","95 ms","5012","4.9 KB","true","332128","5 min 32 s","","","","","","","2.59","2 ms","47.19","47 ms","12.88","12 ms"
"page_1","/_ipx/f_webp&s_1200x1318/https:/cdn.sanity.io/images/40fnhjbe/production/d220be16fd2b2c44d91c250fe232571cab117740-304x334.png","www.clearstreet.io","GET","200","Img","image/png","2025-01-27 10:55:08.467","96","95 ms","7958","7.8 KB","true","332128","5 min 32 s","","","","","","","9.36","9 ms","40.40","40 ms","11.87","11 ms"
"page_1","/_ipx/f_webp&s_1200x1318/https:/cdn.sanity.io/images/40fnhjbe/production/0180d56c758eebb317c7a8ba39251585aa2811c7-304x334.png","www.clearstreet.io","GET","200","Img","image/png","2025-01-27 10:55:08.468","129","129 ms","4024","3.9 KB","true","332128","5 min 32 s","","","","","","","7.50","7 ms","83.59","83 ms","3.31","3 ms"
"page_1","/_ipx/f_webp&s_1200x1318/https:/cdn.sanity.io/images/40fnhjbe/production/c63e9a7c54e78290a817741d0c38b39492eae2e9-304x334.png","www.clearstreet.io","GET","200","Img","image/png","2025-01-27 10:55:08.469","123","123 ms","3462","3.4 KB","true","332128","5 min 32 s","","","","","","","3.88","3 ms","53.12","53 ms","25.06","25 ms"
"page_1","/_ipx/f_webp&s_1200x1318/https:/cdn.sanity.io/images/40fnhjbe/production/2322b8446e11bfa9434c56c321971dffd8ea884c-304x334.png","www.clearstreet.io","GET","200","Img","image/png","2025-01-27 10:55:08.470","126","125 ms","3564","3.5 KB","true","332128","5 min 32 s","","","","","","","1.90","1 ms","74.84","74 ms","6.50","6 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/b51ec6beecb468fc40f7ecfbe0c02a15e0649622-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:55:50.667","75","74 ms","0","0 B","","","","","","","","","","2.73","2 ms","22.10","22 ms","32.80","32 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/bc5da8844aa9ba455286ded230e742486054e797-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:55:50.669","75","74 ms","0","0 B","","","","","","","","","","3.37","3 ms","25.81","25 ms","27.43","27 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/886562d7e0751e4b81d3ad464e059c4039a9ed6e-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:55:50.670","74","74 ms","0","0 B","","","","","","","","","","2.99","2 ms","26.55","26 ms","27.53","27 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/b51ec6beecb468fc40f7ecfbe0c02a15e0649622-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:55:50.742","241","241 ms","353","353.0 B","true","0","0 ms","","","","","","","2.47","2 ms","231.13","231 ms","1.98","1 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/bc5da8844aa9ba455286ded230e742486054e797-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:55:50.743","289","288 ms","560","560.0 B","true","0","0 ms","","","","","","","1.94","1 ms","280.01","280 ms","1.79","1 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/886562d7e0751e4b81d3ad464e059c4039a9ed6e-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:55:50.744","204","204 ms","235","235.0 B","true","0","0 ms","","","","","","","1.49","1 ms","191.79","191 ms","6.06","6 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/9c9eb58cc7766d4066ca2a42d81090276a615173-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:55:54.848","76","76 ms","0","0 B","","","","","","","","","","4.05","4 ms","30.71","30 ms","32.03","32 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/3ea463884fc7b90647dc9e8fb8148bffb6a3e87d-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:55:54.849","74","74 ms","0","0 B","","","","","","","","","","2.47","2 ms","23.97","23 ms","37.44","37 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/89313688aa8f9ed66a17eb10415eee1fcb389b07-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:55:54.850","75","75 ms","0","0 B","","","","","","","","","","1.62","1 ms","34.64","34 ms","27.82","27 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/7884882c3841941b39f1728ab709d331f3b68324-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:55:54.851","75","74 ms","0","0 B","","","","","","","","","","0.70","0 ms","35.22","35 ms","27.83","27 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/3ea463884fc7b90647dc9e8fb8148bffb6a3e87d-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:55:54.923","189","189 ms","760","760.0 B","true","0","0 ms","","","","","","","3.50","3 ms","174.95","174 ms","2.19","2 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/9c9eb58cc7766d4066ca2a42d81090276a615173-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:55:54.924","209","208 ms","438","438.0 B","true","0","0 ms","","","","","","","2.79","2 ms","195.60","195 ms","2.02","2 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/89313688aa8f9ed66a17eb10415eee1fcb389b07-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:55:54.925","1212","1.21 s","476","476.0 B","true","0","0 ms","","","","","","","2.22","2 ms","1199.06","1.20 s","2.42","2 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/7884882c3841941b39f1728ab709d331f3b68324-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:55:54.926","219","218 ms","576","576.0 B","true","0","0 ms","","","","","","","0.68","0 ms","207.02","207 ms","2.06","2 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/98cd614935848ff407a13a16a95f30a52fc01cd8-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:55:59.386","64","63 ms","0","0 B","","","","","","","","","","9.46","9 ms","34.81","34 ms","2.27","2 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/14c30d2d46410ba0e6ea336e5a03ba5b055aaa42-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:55:59.387","52","51 ms","0","0 B","","","","","","","","","","2.84","2 ms","24.55","24 ms","1.90","1 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/6c5e591ce0fcdcef2f3536b23cf79f37de905960-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:55:59.389","58","58 ms","0","0 B","","","","","","","","","","1.42","1 ms","33.34","33 ms","1.43","1 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/14c30d2d46410ba0e6ea336e5a03ba5b055aaa42-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:55:59.439","198","198 ms","275","275.0 B","true","0","0 ms","","","","","","","1.15","1 ms","190.02","190 ms","2.14","2 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/6c5e591ce0fcdcef2f3536b23cf79f37de905960-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:55:59.447","186","186 ms","0","0 B","true","0","0 ms","","","","","","","2.79","2 ms","167.65","167 ms","3.48","3 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/98cd614935848ff407a13a16a95f30a52fc01cd8-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:55:59.449","266","265 ms","230","230.0 B","true","0","0 ms","","","","","","","2.00","1 ms","251.36","251 ms","1.70","1 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/fd85e193e427a99acfc80e7e3521c6ff20cf366d-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:56:06.922","104","103 ms","0","0 B","","","","","","","","","","6.10","6 ms","31.54","31 ms","31.47","31 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/8513013dbe508c14cb9523d0e53594c65f16450b-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:56:06.924","107","107 ms","0","0 B","","","","","","","","","","5.29","5 ms","48.73","48 ms","19.21","19 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/8436a35c6489e905f0de06880ce66d21c689d714-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:56:06.925","103","102 ms","0","0 B","","","","","","","","","","3.52","3 ms","34.70","34 ms","30.21","30 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/082622b4106bfb81aaa4237ccb0aec4bb7e57a1d-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:56:06.926","102","102 ms","0","0 B","","","","","","","","","","2.63","2 ms","37.25","37 ms","28.49","28 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/210156ae33b4dd9acd0d1e7a5a16fbb0c6f57306-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:56:06.928","99","99 ms","0","0 B","","","","","","","","","","2.09","2 ms","33.12","33 ms","30.78","30 ms"
"page_1","/_ipx/s_24x24/https://cdn.sanity.io/images/40fnhjbe/production/f0d32e567e2ddfa4f701f8f32c4321f92e0a42d9-24x24.svg","www.clearstreet.io","GET","308","Img","text/plain","2025-01-27 10:56:06.929","101","101 ms","0","0 B","","","","","","","","","","3.61","3 ms","41.52","41 ms","19.48","19 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/fd85e193e427a99acfc80e7e3521c6ff20cf366d-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:56:07.026","215","215 ms","663","663.0 B","true","0","0 ms","","","","","","","9.90","9 ms","181.23","181 ms","6.38","6 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/210156ae33b4dd9acd0d1e7a5a16fbb0c6f57306-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:56:07.027","233","232 ms","0","0 B","true","0","0 ms","","","","","","","7.87","7 ms","204.12","204 ms","1.86","1 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/8436a35c6489e905f0de06880ce66d21c689d714-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:56:07.028","248","248 ms","624","624.0 B","true","0","0 ms","","","","","","","7.65","7 ms","213.78","213 ms","6.32","6 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/082622b4106bfb81aaa4237ccb0aec4bb7e57a1d-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:56:07.029","264","263 ms","448","448.0 B","true","0","0 ms","","","","","","","6.81","6 ms","227.69","227 ms","8.85","8 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/f0d32e567e2ddfa4f701f8f32c4321f92e0a42d9-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:56:07.030","1314","1.31 s","234","234.0 B","true","0","0 ms","","","","","","","4.43","4 ms","1278.60","1.28 s","9.14","9 ms"
"page_1","/_ipx/s_24x24/https:/cdn.sanity.io/images/40fnhjbe/production/8513013dbe508c14cb9523d0e53594c65f16450b-24x24.svg","www.clearstreet.io","GET","200","Img","image/svg+xml","2025-01-27 10:56:07.031","199","198 ms","0","0 B","true","0","0 ms","","","","","","","2.93","2 ms","170.68","170 ms","2.73","2 ms"
"page_1","/_ipx/s_2560x1440/imgs/misc/numbers-studio.jpg","www.clearstreet.io","GET","304","Img","image/jpeg","2025-01-27 10:56:16.353","47","46 ms","0","0 B","","","","","","","","","","0.88","0 ms","31.26","31 ms","3.09","3 ms"
"page_1","/_ipx/w_3400/imgs/misc/discover-studio.jpg","www.clearstreet.io","GET","200","Img","image/jpeg","2025-01-27 10:56:34.217","166","165 ms","352927","344.7 KB","true","324621","5 min 24 s","","","","","","","2.72","2 ms","48.07","48 ms","107.26","107 ms"
